date,precipitation_mm,temperature_degC,pet_mm
2019-01-18,0.0026,-7.7,0.0
2019-01-19,0.1616,-7.5317,0.0
2019-01-20,0.9585,-8.784,0.0
2019-01-21,1.3859,-13.8701,0.0
2019-01-22,0.0654,-13.0794,0.0
2019-01-23,0.0175,-13.1072,0.0
2019-01-24,0.769,-15.1515,0.0
2019-01-25,0.002,-14.9264,0.0
2019-01-26,0.0013,-14.0855,0.0
2019-01-27,0.0009,-14.2438,0.0
2019-01-28,0.001,-13.6772,0.0
2019-01-29,0.0018,-12.6283,0.0
2019-01-30,0.3105,-6.9517,0.0
2019-01-31,2.9849,-9.0406,0.0
2019-02-01,0.2251,-13.5613,0.0
2019-02-02,0.0015,-10.8446,0.0
2019-02-03,0.0425,-11.1113,0.0
2019-02-04,0.0106,-9.6101,0.0
2019-02-05,1.4819,-10.7838,0.0
2019-02-06,4.3589,-16.69,0.0
2019-02-07,0.6498,-17.5868,0.0
2019-02-08,0.2168,-17.2389,0.0
2019-02-09,0.8113,-11.6726,0.0
2019-02-10,1.1715,-9.7084,0.0
2019-02-11,1.5392,-8.3677,0.0
2019-02-12,0.4872,-8.4046,0.0
2019-02-13,2.2242,-4.1489,0.06378211269229661
2019-02-14,5.0663,-7.6216,0.0
2019-02-15,2.5151,-10.9246,0.0
2019-02-16,0.0132,-11.275,0.0
2019-02-17,0.5825,-8.0692,0.0
2019-02-18,1.6936,-11.6074,0.0
2019-02-19,0.0624,-11.2594,0.0
2019-02-20,1.4603,-11.5324,0.0
2019-02-21,0.703,-15.2953,0.0
2019-02-22,0.0019,-12.7719,0.0
2019-02-23,0.003,-10.08,0.0
2019-02-24,0.0017,-11.559,0.0
2019-02-25,0.2454,-12.1838,0.0
2019-02-26,0.2972,-12.3907,0.0
2019-02-27,0.4556,-12.2824,0.0
2019-02-28,0.0221,-9.1783,0.0
2019-03-01,0.04,-6.85,0.0
2019-03-02,0.9795,-5.1245,0.0
2019-03-03,1.5292,-7.4803,0.0
2019-03-04,2.0794,-7.757,0.0
2019-03-05,1.8542,-9.1607,0.0
2019-03-06,0.0095,-8.5117,0.0
2019-03-07,0.0086,-7.8118,0.0
2019-03-08,0.4313,-7.069,0.0
2019-03-09,3.1595,-8.5828,0.0
2019-03-10,1.8689,-9.4354,0.0
2019-03-11,0.2989,-7.76,0.0
2019-03-12,0.0005,-6.3439,0.0
2019-03-13,0.0,-5.4065,0.0
2019-03-14,0.0212,-4.5699,0.04511837715719703
2019-03-15,0.0064,-4.1911,0.08574571703070831
2019-03-16,0.0017,-1.8665,0.3356104524426147
2019-03-17,0.0123,-0.1849,0.5210185281159905
2019-03-18,0.0017,-0.7659,0.46281165160005855
2019-03-19,0.4296,-2.6397,0.26059034419380145
2019-03-20,1.8246,-2.6459,0.2624919632535535
2019-03-21,4.8904,-3.0446,0.2201801813272337
2019-03-22,1.0783,-2.8075,0.24927846161947742
2019-03-23,2.8864,-2.5301,0.28351604447276446
2019-03-24,1.6592,-5.4548,0.0
2019-03-25,0.3576,-3.8561,0.13379586122580256
2019-03-26,0.0598,0.1165,0.6039905026030834
2019-03-27,3.1229,2.75,0.9232312190140398
2019-03-28,4.6427,0.763,0.6927202887570119
2019-03-29,7.8163,0.7101,0.6924718575482488
2019-03-30,5.0845,-2.4721,0.3092543617816923
2019-03-31,0.2018,-1.4082,0.4432143766710738
2019-04-01,1.4566,-2.3263,0.332742428678635
2019-04-02,0.2877,-1.111,0.4880622265716441
2019-04-03,0.9212,4.0422,1.1441973604876525
2019-04-04,0.965,1.9014,0.880443242789806
2019-04-05,9.6276,0.9805,0.769106870568313
2019-04-06,12.6804,-2.1512,0.3692698543259093
2019-04-07,0.0035,-1.319,0.4808704244767376
2019-04-08,0.0026,1.1319,0.807207774442329
2019-04-09,3.2626,2.6317,1.0122488298021692
2019-04-10,4.1961,0.5397,0.740245384265782
2019-04-11,7.1458,0.2163,0.7021393375801789
2019-04-12,1.5879,0.0914,0.6902670523117554
2019-04-13,0.0198,2.0673,0.9649407183361335
2019-04-14,0.0009,3.6508,1.1893746319239882
2019-04-15,9.1206,4.2945,1.2866249481993437
2019-04-16,22.1177,0.9571,0.8301809242349198
2019-04-17,9.5334,-0.613,0.6154119971014611
2019-04-18,0.0077,1.2894,0.8880076627305725
2019-04-19,2.9086,2.8448,1.1146728751240564
2019-04-20,5.0359,1.6206,0.9466077200722322
2019-04-21,6.1229,1.939,0.998219359128178
2019-04-22,3.8388,-0.4945,0.652045620916295
2019-04-23,2.9924,1.3422,0.9232737830413038
2019-04-24,17.7656,1.0725,0.8891265755575661
2019-04-25,8.1309,-3.3878,0.23739448523910434
2019-04-26,4.8562,-4.3769,0.09226043109819088
2019-04-27,0.8779,-3.1863,0.27000998068033066
2019-04-28,0.4342,-2.1407,0.4279387232151597
2019-04-29,2.6188,0.8883,0.8858708216859236
2019-04-30,12.7352,-1.1396,0.5837444202960822
2019-05-01,1.1557,-0.4832,0.6864088541399175
2019-05-02,5.7194,-1.0953,0.5962839770806014
2019-05-03,5.1849,-4.3305,0.10272629556520356
2019-05-04,1.6881,-4.4513,0.0845831727691826
2019-05-05,0.1154,-2.729,0.35167116318122055
2019-05-06,0.0009,0.4355,0.8454397084343862
2019-05-07,0.0,1.4708,1.0108292532609469
2019-05-08,0.0207,1.4226,1.0075365432649
2019-05-09,0.0009,4.2437,1.4560609741029265
2019-05-10,0.0047,5.5064,1.6615957587235664
2019-05-11,2.6837,5.7245,1.7027089194016436
2019-05-12,2.9528,2.8826,1.2562590427442173
2019-05-13,0.008,3.1352,1.301304673501267
2019-05-14,0.0026,3.8676,1.423550332248243
2019-05-15,1.697,3.9118,1.43563261540114
2019-05-16,2.0843,2.6675,1.2393621685132292
2019-05-17,0.4751,3.0979,1.3132247903155634
2019-05-18,4.7767,3.5184,1.38580709771959
2019-05-19,4.7005,2.9893,1.3037300357500565
2019-05-20,0.9044,5.2833,1.6830691459093534
2019-05-21,2.8035,6.7524,1.9290481332418443
2019-05-22,15.3059,3.7027,1.4324329596952263
2019-05-23,1.1692,2.9387,1.3101783732165024
2019-05-24,6.5575,4.8706,1.6332116951347937
2019-05-25,5.3242,2.3798,1.2241052358778228
2019-05-26,8.4492,2.5479,1.2549691959742166
2019-05-27,2.9335,3.4363,1.4058837772231816
2019-05-28,0.4037,6.1386,1.8602716846284177
2019-05-29,0.0546,8.7094,2.2944079287420593
2019-05-30,3.1381,9.0955,2.363726974281104
2019-05-31,3.7025,8.6704,2.296788805433564
2019-06-01,16.4413,8.3661,2.2497076673967875
2019-06-02,9.1079,5.9057,1.8387180634942564
2019-06-03,5.5998,5.7421,1.8140523243882947
2019-06-04,7.3489,6.2067,1.895380152672911
2019-06-05,10.6736,6.7981,1.9982401708205744
2019-06-06,14.908,5.9814,1.8623853154595547
2019-06-07,5.1829,6.8177,2.00669006745841
2019-06-08,14.6955,3.9534,1.5220546406948734
2019-06-09,19.7524,3.7196,1.4838610606365954
2019-06-10,14.4648,1.2923,1.0718156939098529
2019-06-11,3.7602,0.5952,0.9538937553956894
2019-06-12,1.94,1.8632,1.170966603607821
2019-06-13,0.4261,5.1473,1.7324537775309683
2019-06-14,6.8313,6.6564,1.9912638363103277
2019-06-15,12.0236,6.2722,1.9265763574519867
2019-06-16,9.183,6.1539,1.9071176571518065
2019-06-17,9.3696,6.8665,2.029582253793409
2019-06-18,12.6419,6.8549,2.028034303282407
2019-06-19,10.5375,6.4887,1.965630270372133
2019-06-20,2.3772,7.5673,2.15023857515592
2019-06-21,9.3599,8.8529,2.3700597592191888
2019-06-22,11.9644,7.883,2.203787728431067
2019-06-23,1.7891,7.8935,2.205047613223168
2019-06-24,4.1608,8.9247,2.3806065833656773
2019-06-25,6.3709,9.1109,2.411411763063199
2019-06-26,3.3314,9.4839,2.4738723791788586
2019-06-27,4.9351,9.9723,2.5557338754852346
2019-06-28,9.2527,9.7306,2.512714135471597
2019-06-29,10.5795,10.3274,2.612443167739401
2019-06-30,5.2232,11.3665,2.7870838385503016
2019-07-01,6.0431,11.8761,2.871060023572714
2019-07-02,1.5979,14.0086,3.230400274224617
2019-07-03,11.5098,8.8737,2.355019674834023
2019-07-04,2.415,9.6947,2.4912593980308064
2019-07-05,3.2169,10.9638,2.702778007773134
2019-07-06,10.7997,10.9324,2.693586880760448
2019-07-07,5.5578,11.0494,2.709218391448038
2019-07-08,2.3623,11.8908,2.846626679441006
2019-07-09,13.626,10.2733,2.5696136102217912
2019-07-10,1.4863,10.7325,2.6420850554811923
2019-07-11,2.2421,13.6505,3.126173007440386
2019-07-12,4.3754,14.4994,3.2619440372303385
2019-07-13,5.392,13.2918,3.0535396622337903
2019-07-14,2.5558,12.9738,2.9939042134555836
2019-07-15,0.0121,13.0987,3.0078428025571156
2019-07-16,1.289,14.0298,3.1550807595396484
2019-07-17,3.1078,13.8173,3.112151064384557
2019-07-18,0.7034,14.0418,3.1412096080991145
2019-07-19,0.5346,15.0637,3.3009868720138824
2019-07-20,0.4378,15.0191,3.2845759553553435
2019-07-21,1.7023,12.7682,2.906953934121945
2019-07-22,3.0891,13.721,3.053806440563771
2019-07-23,1.0074,13.7562,3.0502306359176217
2019-07-24,6.3727,12.7959,2.8849651238712393
2019-07-25,4.501,10.8159,2.555668638111565
2019-07-26,2.1916,12.0415,2.744514397159714
2019-07-27,3.2671,11.2475,2.607643026497553
2019-07-28,4.6076,13.6698,2.9858073776756346
2019-07-29,13.0625,14.2874,3.073355196719888
2019-07-30,11.0017,12.297,2.745889168873093
2019-07-31,10.8322,12.5503,2.7754019946729436
2019-08-01,7.3408,13.1663,2.861493245656664
2019-08-02,7.3553,12.1672,2.6931846656181557
2019-08-03,10.028,12.1831,2.684503085296185
2019-08-04,12.8587,12.0066,2.6456395699048074
2019-08-05,3.1696,13.224,2.8226856057589766
2019-08-06,3.2046,14.2324,2.965599493474476
2019-08-07,0.2598,14.6941,3.022941351029502
2019-08-08,4.4266,15.6149,3.1495136381276883
2019-08-09,3.6023,11.5913,2.522697778924003
2019-08-10,0.0111,10.7338,2.3806448375816602
2019-08-11,0.1405,14.3843,2.9183721088772314
2019-08-12,6.1133,13.7596,2.8099385397707017
2019-08-13,19.3184,12.7976,2.6519803103362505
2019-08-14,16.3834,9.9545,2.216506563108566
2019-08-15,9.0593,6.7689,1.734897001029477
2019-08-16,7.4396,6.3315,1.661185457439501
2019-08-17,12.5606,3.3766,1.2210778498040913
2019-08-18,3.4928,4.6608,1.4001844954240408
2019-08-19,8.4563,4.9766,1.4374834316508742
2019-08-20,1.7572,6.5531,1.6546960748780308
2019-08-21,0.965,8.6611,1.9447146383222114
2019-08-22,6.174,8.825,1.9558554319046917
2019-08-23,13.0422,8.1638,1.8505676980418055
2019-08-24,6.539,6.7894,1.6467133352410446
2019-08-25,0.1083,9.676,2.036511786725827
2019-08-26,1.9125,11.3214,2.249778271716598
2019-08-27,8.9844,10.3952,2.1077579229722385
2019-08-28,6.0171,10.6532,2.1283422639140293
2019-08-29,6.2779,11.0045,2.1608922140485367
2019-08-30,0.6285,9.0827,1.8879008317276653
2019-08-31,3.7524,8.1005,1.743543820048081
2019-09-01,10.332,7.4244,1.6414269560689856
2019-09-02,11.9641,7.0607,1.5814996852437564
2019-09-03,4.9624,7.6326,1.643951703093084
2019-09-04,11.3388,6.4073,1.4730859911880796
2019-09-05,14.6601,5.4788,1.3426255280343669
2019-09-06,15.6184,1.4833,0.8241129889568104
2019-09-07,0.0143,2.7039,0.9713992484906151
2019-09-08,6.2498,3.9303,1.1168603883862604
2019-09-09,30.595,0.323,0.6602133532416175
2019-09-10,1.5491,-2.7683,0.27447829988878314
2019-09-11,0.0001,-1.8045,0.3896770758943553
2019-09-12,0.0004,0.8324,0.7051098341252564
2019-09-13,0.0,2.5961,0.9103184312709774
2019-09-14,0.5674,4.4505,1.122536788316868
2019-09-15,8.0701,2.3865,0.8695164192369894
2019-09-16,10.4986,0.5995,0.6531787103273646
2019-09-17,0.1226,1.6981,0.7741564886526815
2019-09-18,0.0009,6.2017,1.2826448052486934
2019-09-19,0.7717,6.9364,1.3539183998440896
2019-09-20,0.1582,7.4636,1.400267406571581
2019-09-21,1.5297,8.1158,1.4593609432901067
2019-09-22,0.0,10.1775,1.6723269331579889
2019-09-23,2.6761,7.82,1.3986692180837055
2019-09-24,3.2203,8.2879,1.4353009058364816
2019-09-25,7.2834,7.7487,1.3632209765786434
2019-09-26,7.3159,7.6573,1.339707315416846
2019-09-27,8.64,7.8675,1.3479908012945654
2019-09-28,9.9674,6.5527,1.197722599520119
2019-09-29,17.2034,6.1159,1.1403921613915318
2019-09-30,9.4203,-0.1073,0.4966525454019777
2019-10-01,5.1176,-0.772,0.42461177084822915
2019-10-02,1.8445,-1.6721,0.330628032722253
2019-10-03,0.007,-0.0252,0.4888973868452467
2019-10-04,0.9419,0.9492,0.5782753457748638
2019-10-05,0.2278,2.0096,0.673853906941959
2019-10-06,0.3387,3.6717,0.8243975093395376
2019-10-07,1.1029,3.1562,0.7667342800249721
2019-10-08,5.2276,2.1134,0.6611876625543636
2019-10-09,5.0979,-0.0187,0.4577706112882232
2019-10-10,0.0021,1.4992,0.5904612053233854
2019-10-11,9.2349,0.3017,0.47614897298589504
2019-10-12,0.0018,-2.052,0.2617115449475835
2019-10-13,0.0,2.549,0.6624079598686304
2019-10-14,7.4066,0.9751,0.5181990903906905
2019-10-15,0.0805,-2.0457,0.25321984531504715
2019-10-16,0.0009,0.1057,0.4324821620933909
2019-10-17,3.4301,-0.5816,0.36985169695910053
2019-10-18,0.0505,-1.9791,0.24987938898711243
2019-10-19,0.0009,-0.3367,0.3811559840703466
2019-10-20,2.7972,-0.7678,0.34180367232450914
2019-10-21,6.9247,-3.668,0.1062928137663515
2019-10-22,0.1721,-5.2266,0.0
2019-10-23,0.0363,-5.8585,0.0
2019-10-24,0.0,-5.2847,0.0
2019-10-25,0.0026,-4.1955,0.06117970552558577
2019-10-26,0.0,-3.5399,0.10970530414062941
2019-10-27,1.1223,-1.1125,0.28859014994304033
2019-10-28,3.0197,-2.7537,0.16475932242467228
2019-10-29,0.0018,-2.4242,0.1866694864728835
2019-10-30,0.8369,0.3724,0.3846972978020731
2019-10-31,0.0124,-0.5744,0.3131310345968548
2019-11-01,0.7462,-0.4736,0.31646565811631383
2019-11-02,4.0879,-1.7448,0.22490061715935328
2019-11-03,0.0189,-1.8494,0.21511381211745387
2019-11-04,3.921,-4.074,0.06248474894665977
2019-11-05,0.7758,-9.7667,0.0
2019-11-06,0.6455,-11.624,0.0
2019-11-07,0.032,-7.8025,0.0
2019-11-08,0.0009,-4.6843,0.020338360440021862
2019-11-09,0.0009,-4.0913,0.057880234822941364
2019-11-10,7.5695,-7.2072,0.0
2019-11-11,0.2584,-10.1913,0.0
2019-11-12,0.0004,-6.7097,0.0
2019-11-13,0.0,-5.8373,0.0
2019-11-14,0.2297,-6.9306,0.0
2019-11-15,0.0069,-7.998,0.0
2019-11-16,0.0009,-8.4427,0.0
2019-11-17,0.1047,-7.2077,0.0
2019-11-18,0.3197,-8.1379,0.0
2019-11-19,0.316,-8.2831,0.0
2019-11-20,1.9282,-8.0467,0.0
2019-11-21,2.9532,-8.5435,0.0
2019-11-22,1.5998,-7.422,0.0
2019-11-23,1.1231,-9.2477,0.0
2019-11-24,5.8035,-10.305,0.0
2019-11-25,2.4613,-14.8396,0.0
2019-11-26,0.012,-16.9499,0.0
2019-11-27,0.0062,-16.7017,0.0
2019-11-28,0.0007,-16.8718,0.0
2019-11-29,0.0009,-16.6264,0.0
2019-11-30,0.0,-14.8737,0.0
2019-12-01,0.3702,-11.9719,0.0
2019-12-02,2.1094,-9.068,0.0
2019-12-03,0.0018,-8.3487,0.0
2019-12-04,0.0,-5.4622,0.0
2019-12-05,0.0243,-5.6711,0.0
2019-12-06,1.6402,-8.4877,0.0
2019-12-07,0.014,-8.1281,0.0
2019-12-08,0.0009,-8.8885,0.0
2019-12-09,0.0013,-4.6554,0.0170714101299501
2019-12-10,0.272,-5.993,0.0
2019-12-11,0.4428,-7.4444,0.0
2019-12-12,1.5307,-8.8955,0.0
2019-12-13,1.6584,-11.6902,0.0
2019-12-14,4.2165,-14.9165,0.0
2019-12-15,0.2528,-17.5158,0.0
2019-12-16,0.0014,-14.9188,0.0
2019-12-17,0.0022,-13.6909,0.0
2019-12-18,1.1268,-11.9646,0.0
2019-12-19,1.8223,-11.8526,0.0
2019-12-20,0.7178,-10.9643,0.0
2019-12-21,11.4882,-12.8145,0.0
2019-12-22,0.8188,-17.7124,0.0
2019-12-23,0.1925,-18.6688,0.0
2019-12-24,0.0,-14.8411,0.0
2019-12-25,0.0013,-12.1609,0.0
2019-12-26,0.0,-11.1848,0.0
2019-12-27,0.0964,-6.9817,0.0
2019-12-28,2.7617,-8.1193,0.0
2019-12-29,3.1188,-8.0312,0.0
2019-12-30,3.98,-10.478,0.0
2019-12-31,2.0026,-13.292,0.0
2020-01-01,0.032,-13.633,0.0
2020-01-02,0.1518,-10.672,0.0
2020-01-03,0.5607,-13.0202,0.0
2020-01-04,0.5068,-15.5443,0.0
2020-01-05,0.024,-14.5403,0.0
2020-01-06,1.1181,-12.8735,0.0
2020-01-07,1.0907,-15.6138,0.0
2020-01-08,1.1583,-17.141,0.0
2020-01-09,0.1021,-16.6567,0.0
2020-01-10,0.5801,-12.6426,0.0
2020-01-11,0.3676,-10.4375,0.0
2020-01-12,2.1671,-8.3785,0.0
2020-01-13,1.9873,-11.0961,0.0
2020-01-14,0.3582,-14.0231,0.0
2020-01-15,1.3491,-16.2571,0.0
2020-01-16,1.5117,-17.6364,0.0
2020-01-17,0.0032,-16.5532,0.0
2020-01-18,0.0013,-11.6028,0.0
2020-01-19,0.043,-9.926,0.0
2020-01-20,0.0989,-14.0922,0.0
2020-01-21,0.0906,-14.365,0.0
2020-01-22,1.3356,-15.4136,0.0
2020-01-23,0.0056,-14.8058,0.0
2020-01-24,1.0294,-10.5203,0.0
2020-01-25,1.9107,-11.8016,0.0
2020-01-26,1.2557,-13.6849,0.0
2020-01-27,1.4329,-13.6658,0.0
2020-01-28,0.1127,-13.9991,0.0
2020-01-29,0.0028,-12.4297,0.0
2020-01-30,0.0009,-12.281,0.0
2020-01-31,0.0004,-10.343,0.0
2020-02-01,0.0026,-10.986,0.0
2020-02-02,0.0004,-9.7977,0.0
2020-02-03,0.7137,-8.2327,0.0
2020-02-04,1.0175,-10.4363,0.0
2020-02-05,0.0107,-9.7447,0.0
2020-02-06,0.0347,-10.4524,0.0
2020-02-07,0.0,-8.8076,0.0
2020-02-08,0.0009,-5.6665,0.0
2020-02-09,0.5264,-4.8781,0.008702471589016377
2020-02-10,7.5618,-6.874,0.0
2020-02-11,2.1935,-7.617,0.0
2020-02-12,1.5582,-5.115,0.0
2020-02-13,5.1018,-9.0002,0.0
2020-02-14,0.3437,-9.8155,0.0
2020-02-15,2.2966,-8.7419,0.0
2020-02-16,1.7605,-13.3067,0.0
2020-02-17,1.8415,-11.7604,0.0
2020-02-18,7.3155,-14.6265,0.0
2020-02-19,0.0907,-11.8947,0.0
2020-02-20,0.0,-2.9553,0.16683658631901385
2020-02-21,0.0009,-1.2656,0.30840797130581765
2020-02-22,0.4457,-5.7586,0.0
2020-02-23,0.3698,-6.8276,0.0
2020-02-24,6.896,-6.6962,0.0
2020-02-25,0.3862,-7.5127,0.0
2020-02-26,1.1214,-4.884,0.010169662851062663
2020-02-27,4.4892,-7.4343,0.0
2020-02-28,0.0047,-7.0203,0.0
2020-02-29,0.0018,-5.2737,0.0
2020-03-01,0.0,-4.8425,0.014469266167441977
2020-03-02,0.2011,-4.5961,0.037535694613322616
2020-03-03,0.2555,-6.1552,0.0
2020-03-04,0.0008,-6.4239,0.0
2020-03-05,8.9976,-6.0719,0.0
2020-03-06,7.5374,-10.6039,0.0
2020-03-07,1.4601,-15.0802,0.0
2020-03-08,0.0233,-10.94,0.0
2020-03-09,0.0069,-8.8127,0.0
2020-03-10,0.0,-9.1626,0.0
2020-03-11,0.0055,-9.2136,0.0
2020-03-12,0.6959,-7.716,0.0
2020-03-13,0.2166,-7.9607,0.0
2020-03-14,0.0342,-5.8563,0.0
2020-03-15,0.0001,-4.4492,0.05899289523069798
2020-03-16,0.0,-0.6426,0.4714930394825895
2020-03-17,0.0076,-0.4048,0.5022819728944968
2020-03-18,0.3983,-1.8519,0.3475678780479203
2020-03-19,1.0554,-1.8627,0.3498220280852018
2020-03-20,0.0081,-1.5616,0.38716760533679057
2020-03-21,3.033,-1.8733,0.3554932569877401
2020-03-22,0.3173,-3.877,0.1289074529102047
2020-03-23,1.3364,-3.2292,0.20519702750170005
2020-03-24,2.8127,-5.4898,0.0
2020-03-25,1.7836,-7.0152,0.0
2020-03-26,3.7729,-4.9628,0.0044315098512674326
2020-03-27,0.649,-3.4659,0.18440086673297446
2020-03-28,3.2849,-4.4282,0.06934299016586197
2020-03-29,0.168,-5.0361,0.0
2020-03-30,0.0059,-3.9063,0.13495839516820352
2020-03-31,0.42,0.4795,0.6819247252663276
2020-04-01,7.8585,-1.4345,0.4474635815996907
2020-04-02,8.0058,-3.8374,0.14711506616785122
2020-04-03,0.4783,-3.3721,0.20767866736278512
2020-04-04,0.0052,-0.7665,0.5444384142715413
2020-04-05,1.7333,-0.1649,0.6267399159825905
2020-04-06,0.5469,-0.4978,0.5881485534037404
2020-04-07,3.6962,0.1346,0.6759224773156091
2020-04-08,4.9082,-2.8752,0.2818279431271734
2020-04-09,13.0394,-10.4016,0.0
2020-04-10,0.002,-5.0702,0.0
2020-04-11,4.1536,0.4026,0.7324580227087814
2020-04-12,3.4288,2.4819,1.0215485348745796
2020-04-13,12.2104,1.2024,0.8527508689422184
2020-04-14,7.0818,-0.1278,0.6744519955475651
2020-04-15,4.9588,-2.7085,0.3193432354475028
2020-04-16,0.4939,-2.0219,0.41777033703393235
2020-04-17,0.9806,-1.3245,0.5189480974920054
2020-04-18,0.0231,-0.0646,0.7012742846072898
2020-04-19,0.0763,0.4439,0.7783641614508088
2020-04-20,0.0752,2.0426,1.0131228791751128
2020-04-21,0.6047,2.3457,1.0630854550138338
2020-04-22,0.1571,2.9601,1.1588016209496834
2020-04-23,0.0,3.7077,1.2749687084368246
2020-04-24,0.0009,5.284,1.5143064670629878
2020-04-25,1.1117,4.0793,1.3443430140744734
2020-04-26,1.9297,4.4151,1.4016490980335121
2020-04-27,0.0,6.6369,1.7416431043201106
2020-04-28,2.7437,6.9033,1.790803143823184
2020-04-29,7.8737,4.0558,1.3693588025378876
2020-04-30,10.5553,-0.0308,0.7551591564807115
2020-05-01,0.3278,3.3086,1.2688004333167429
2020-05-02,3.3867,2.8336,1.2019667049134855
2020-05-03,7.5735,2.5997,1.1715085440021082
2020-05-04,0.281,3.6812,1.3443098642927398
2020-05-05,9.5499,1.3418,0.9864059503172091
2020-05-06,0.7038,2.2922,1.1391433950407177
2020-05-07,0.2404,4.2159,1.445731639690311
2020-05-08,9.9374,5.1078,1.5921733844713224
2020-05-09,8.3512,3.9082,1.4088391207132107
2020-05-10,6.2395,3.1343,1.291467682697449
2020-05-11,1.0483,5.7996,1.721144693124153
2020-05-12,4.0225,6.5383,1.8456637469588535
2020-05-13,9.4656,6.8369,1.9002236149340554
2020-05-14,31.3046,4.6128,1.5485591244561236
2020-05-15,1.2498,1.8238,1.1029878794262242
2020-05-16,6.606,2.76,1.2584280335455826
2020-05-17,3.0394,2.6724,1.2481764623102674
2020-05-18,4.6912,4.0387,1.4749758644855038
2020-05-19,5.2538,1.5187,1.0669165386052435
2020-05-20,6.0847,2.663,1.257810816942263
2020-05-21,6.7052,3.7492,1.4400866915974895
2020-05-22,1.5035,5.6496,1.7575768832940488
2020-05-23,0.5061,8.5026,2.234170590919201
2020-05-24,2.6009,10.1837,2.518556962248042
2020-05-25,1.9465,11.1396,2.6834882331967127
2020-05-26,1.8001,12.6328,2.9384525760132902
2020-05-27,0.6903,11.152,2.6975659643149235
2020-05-28,0.6137,10.0002,2.5104364751715345
2020-05-29,6.6,8.4231,2.250969710082841
2020-05-30,3.9732,7.2275,2.0543645481067783
2020-05-31,7.0459,8.4733,2.2677509756127177
2020-06-01,4.542,9.5474,2.4527143747651547
2020-06-02,9.0572,9.5554,2.4580163285020045
2020-06-03,1.9477,9.7805,2.4998140707417855
2020-06-04,2.4761,11.0823,2.723853662809073
2020-06-05,9.9294,7.9584,2.197673691136931
2020-06-06,6.1286,5.1151,1.7175821607714328
2020-06-07,5.5929,6.1339,1.8927339517984956
2020-06-08,13.9761,5.6405,1.8107509078058273
2020-06-09,10.7692,4.3611,1.594547922422568
2020-06-10,12.2549,3.0769,1.376984642721519
2020-06-11,3.5546,3.5435,1.4576514130323202
2020-06-12,0.6773,5.3926,1.7743339734085262
2020-06-13,0.8241,7.311,2.103089211833537
2020-06-14,2.275,8.9289,2.3806434791179165
2020-06-15,7.7426,8.9087,2.3781392479784946
2020-06-16,10.6779,8.322,2.27852313529986
2020-06-17,10.6145,5.6559,1.8229196983818503
2020-06-18,10.23,4.8442,1.6842686733570684
2020-06-19,6.4825,6.3882,1.9484970472249925
2020-06-20,5.8868,6.0993,1.8989528752464495
2020-06-21,0.4587,10.0684,2.5776259417131646
2020-06-22,2.5351,11.9924,2.906041886449247
2020-06-23,15.4941,9.5542,2.488227705847935
2020-06-24,6.1206,7.8094,2.188998422338883
2020-06-25,0.5239,9.6862,2.508425530077987
2020-06-26,11.8501,9.239,2.430561413612755
2020-06-27,23.5254,4.0612,1.5456400502583216
2020-06-28,14.6397,-0.5892,0.7517885828167171
2020-06-29,0.0013,4.4661,1.6120009974094038
2020-06-30,7.5695,7.5002,2.126606532709787
2020-07-01,8.0734,7.1773,2.0694608366379126
2020-07-02,9.6064,8.1047,2.224484191873647
2020-07-03,2.9651,7.1418,2.0584546373189276
2020-07-04,5.9467,6.2816,1.9100502619986086
2020-07-05,21.102,5.9885,1.8577539754987438
2020-07-06,8.5536,5.4724,1.7677931064463739
2020-07-07,1.0345,9.5021,2.444056218054883
2020-07-08,6.5505,11.3027,2.7428021320449933
2020-07-09,4.6384,9.6748,2.4644570012506213
2020-07-10,6.9818,8.8177,2.3161052392648465
2020-07-11,4.0673,8.7449,2.299306368264012
2020-07-12,0.3028,9.7349,2.459768943955689
2020-07-13,2.9007,10.4709,2.5769949980499383
2020-07-14,2.6724,10.5162,2.5786542952276523
2020-07-15,0.7092,10.5394,2.576383459352721
2020-07-16,7.2608,10.6089,2.581520980633359
2020-07-17,8.7243,11.7548,2.763937166747841
2020-07-18,2.5246,12.149,2.8214448914291013
2020-07-19,4.2352,11.1626,2.6518318673679766
2020-07-20,6.5431,10.6146,2.554615712325419
2020-07-21,8.6368,9.3392,2.339038583010097
2020-07-22,5.0204,9.3585,2.3350538267785144
2020-07-23,4.9761,11.1322,2.6152560067945765
2020-07-24,23.5923,10.1028,2.4404398300236694
2020-07-25,9.2427,11.3203,2.628365948770101
2020-07-26,24.7926,11.6008,2.6643459211743696
2020-07-27,11.7625,8.8429,2.2138551536934536
2020-07-28,9.5594,9.386,2.2923404844619966
2020-07-29,13.7614,8.0869,2.077538125925032
2020-07-30,1.2315,11.2694,2.5728406472899024
2020-07-31,11.8594,10.1398,2.3847693498727183
2020-08-01,8.8603,10.084,2.3663729377058726
2020-08-02,10.0694,8.7509,2.1482930015887303
2020-08-03,9.5456,8.5455,2.1072119526622357
2020-08-04,6.2469,9.9916,2.3220244472835967
2020-08-05,8.0653,10.9061,2.4526903612213955
2020-08-06,0.7225,12.586,2.6993590262669946
2020-08-07,1.898,13.3908,2.8097189613376097
2020-08-08,22.1828,12.4387,2.651544469530538
2020-08-09,11.385,9.5589,2.20287343972007
2020-08-10,5.9712,9.9559,2.251661469496293
